age,sex,sentence
17,female,"おめでとう㊗️

日々美化し続けてる古田最近LINEするたびに美化していってるって言ってる気がする🤭💜 https://t.co/zxubJb3fLR"
17,female,"mickey mouse

#🐰
#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#mickeymouse 場所: 夢の国 https://t.co/2sOc5cConJ"
17,female,"今年はこのポーズが流行るって友達が言うからやってみた。和歌山から親友が遊びに来てます、楽しい👩‍❤️‍💋‍👩

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램… https://t.co/VorlROEACs"
17,female,"RT @NEYA_KAN: @ryokaneya @atom_mizuishi @mso_k_0423 @Chibicco_ @aotoshino_02 @sayapis55 @Keiichi4 @sseekkyy @_humpback_ 『根矢涼香、映画監督になる。』
#ネヤ…"
17,female,"RT @NEYA_KAN: @ryokaneya @atom_mizuishi @mso_k_0423 @Chibicco_ @aotoshino_02 @sayapis55 @Keiichi4 @sseekkyy @_humpback_ 『根矢涼香、映画監督になる。』
#ネヤ…"
17,female,@Airi1146 @ta_mu_ko_da_yo_ ニヤニヤ
17,female,@Furuta_lovel きゅん＾＾
17,female,@misaki_riru @Airi1146 もっと言え~🖤
17,female,みんなぜひみてください(^^) https://t.co/amxpk1t7jJ
17,female,"RT @NEYA_KAN: @ryokaneya @atom_mizuishi @mso_k_0423 @Chibicco_ @aotoshino_02 @sayapis55 @Keiichi4 @sseekkyy @_humpback_ 『根矢涼香、映画監督になる。』
#ネヤ…"
17,female,"RT @NEYA_KAN: @ryokaneya @atom_mizuishi @mso_k_0423 @Chibicco_ @aotoshino_02 @sayapis55 @Keiichi4 @sseekkyy @_humpback_ 『根矢涼香、映画監督になる。』
#ネヤ…"
17,female,"RT @NEYA_KAN: 『根矢涼香、映画監督になる。』
#ネヤカン 第1話-1
「ハイ、すいません」

#根矢涼香 @ryokaneya
#水石亜飛夢 @atom_mizuishi
#上田操 @mso_k_0423
#椚ありさ @Chibicco_
#青戸しの @aotos…"
17,female,成長👶 https://t.co/aVhIyPASrY
17,female,@n7t2n1furuta @Airi1146 はーと！
17,female,幸~愛~好~👩‍❤️‍💋‍👩 https://t.co/oNOA7eSsEm
17,female,👭👭👭 https://t.co/nJLul9xo2k
17,female,"BLACK🖤

スカートの形がおかわです🖤 https://t.co/nOUnR2Xje9"
17,female,"RT @NEYA_KAN: 第4話-1は、劇中劇回！
未来を担うヒロイン4人による渾身の演技。
是非、ご覧ください。

写真は4人のオフショットですが、フォトジェニック過ぎて別の作品が始まりそう、、
スピンオフ希望！🎬

#椚ありさ @Chibicco_
#青戸しの @aoto…"
17,female,"RT @ryokaneya: えっクビですか
#ネヤカン 第4話。どう巻き返したらいいんだ！続きはまた明日
イケメンゾンビな時岡司さん。待機中座ってるだけなのに不意打ちでみんなビビっておりました。
劇中劇ゾンビ対抗JKズ。森累珠ちゃん、和田優香ちゃん、青戸しのちゃん、椚ありさち…"
17,female,"おのずわるど

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/gIlp8t7zGI"
17,female,"あき~🍁🍁🍁🍁

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/91s5Ynb9j7"
17,female,"🐩🐩🐩

お洋服はタグ付けしてます🏷

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/rGmiWSn3h5"
17,female,"ふるてぃん~♡

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#oioi https://t.co/reRYA6QVMq"
17,female,@Airi_love24 @Airi1146 かわいすぎ😂💜💜
17,female,@miiiiikana12 @Airi1146 嬉しい😃
17,female,@papico_626 @Airi1146 すこ~
17,female,おそろげっつした~🎃 https://t.co/JU5MJXmRCg
17,female,RT @Airi1146: O!Oi ~🎃🎃🎃 https://t.co/yl7H4e3Zpm
17,female,@Tonchaaa_as 惚れて、おはよん^_^
17,female,"iPhoneのカメラにハマるこの頃📸

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/XZHwTXidn1"
17,female,@rinorino1117 似てきたかな？やっぱり運命の日に似るって言うもんね＾＾
17,female,@pimetandao1146 あ、それでとったこやつ私のジョージ愛してるぜ
17,female,好きすぎると困っちゃう。 場所: 夢と魔法の国 https://t.co/U1A1li7lk1
17,female,"りるとおでーとしてきた

美味でした◯

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#gogoタッカルビチーズマニマニ https://t.co/qRduQ0xSgp"
17,female,"RT @B3QpjhSNlYruFzH: わんだふる🌙

わんだふるこれからもずっとだいすきでふ❤︎
らぶ❕❕
@Airi1146 @yuka_wada_ https://t.co/lhykmvvmF3"
17,female,@Airi1146 えちえち~きゃわ🖤
17,female,@kirari_1016_ おめでとうございます㊗️♡
17,female,"ニキビを探せ！！！

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 場所: 夢と魔法の国 https://t.co/epaUXmQreK"
17,female,"🐭🖤

楽しい1日でした🧞‍♂️

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#オズワルド 場所: 夢と魔法の国 https://t.co/rdUD8q6Ae6"
17,female,@TAKEKOSAM ありがとう😊インスタもありがとうね♡
17,female,@B416R6uy4ZA91ch @Airi1146 することがかわいい、
17,female,RT @Airi1146: ジョージ🐵 https://t.co/YocmLJepsu
17,female,はい、だいすき https://t.co/f98jM0FBTF
17,female,@p_miokudo お誕生日おめでとうございます🎈♡
17,female,@Airi1146 アオハル~きゅんかわいい♡
17,female,@pimetandao1146 @Airi1146 じょーじ(^^)
17,female,"わんだふる

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/Sbik6IEpit"
17,female,"ニキビ飼育中

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/72HjXlYAXr"
17,female,"みくてぃんありがとう♡

いやあ、なつかしすぎる、、、（ ;  ; ） https://t.co/LhRcSxxBZ7"
17,female,"ジャージャー麺食べて服汚しました佐々木と和田です。

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/vnk9v0x5AX"
17,female,@LoveL_sayapon @Airi1146 愛
17,female,@sk_rrtsnr @Airi1146 しっかりしたヲタクすぎた、、、笑笑
17,female,@co_ki_1107 カムサハムニダ~
17,female,"birthday girl ♡

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/U2FSWZ0em1"
17,female,@karetamu0618 @Airi1146 おそろっぴ~♡
17,female,おはよ~(-_-)zzz
17,female,@maarin_lovel こちらこそありがとう💜すき~ちゅ！
17,female,ディズニー行きたい。 https://t.co/NEnye6hemF
17,female,"カスタード味が一番好きです。

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/DCS7ebqocq"
17,female,@papico_626 @Airi1146 正解
17,female,"現像するの楽しみだな~📸

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/nJQc1rYazn"
17,female,"🖤🖤🖤🖤🖤

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/uOzwQknNMT"
17,female,@________anz ありがとうございます😭💜🍒
17,female,@yerirenen @Airi1146 ぎゃんかわ~🍒たのしみ
17,female,@Airi1146 あれ載っけようか迷った、、😹
17,female,"わんだふるディズニー♡

ぷにくら~♡ https://t.co/cUExX6CEzr"
17,female,"このカチューシャずっと付けたかったの！！！！念願~♡

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#ディズニーシー 場所… https://t.co/N2jNcbRQZP"
17,female,"好き~♡

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#ディズニーシー 
#tdc https://t.co/uNVqtFMziv"
17,female,古田の専属カメラマン https://t.co/and559hlKQ
17,female,楽しすぎた、戻りたい、余韻~♡ https://t.co/Mek1D7ytvT
17,female,"湿気に負けた日

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디 https://t.co/ZPpq4A6orU"
17,female,@airiLOVE1126 ありがとう😊♡
17,female,"箱根旅行終了🚃💐

#vsco 
#vscocam 
#photography
#tagsforlikes
#얼스타그램
#셀스타그램
#옷스타얼스타그램그램
#오오티디
#箱根
#箱根旅行
#星の王子様ミュージアム 場所: 星の… https://t.co/Gi47RUxwZb"
17,female,@Airi1146 めちゃくちゃ楽しみにしてた感じ感すごいよね笑
17,female,"箱根2日目も楽しいでした！！ご飯美味しくてでぶになるわ！！！！！

ブラックコーデ日！！！！！ https://t.co/o3wqdYY9x6"
27,male,松屋おいしー / @mizuyuno_ キャス https://t.co/7QvXUFh5Nd | 02:42経過
27,male,@KojuTpxx たしかにきついわ1人だと！
27,male,色々外にも出てきたけど一番はTwitterなんだよな
27,male,RT @CINO_ch: バカみたいなツイートする暇があったらバイトして金稼いでその金で髪型と服装整えて外出してみろ、マジで人生変わっから
27,male,@KojuTpxx そりゃ中央線は混むよな
27,male,"RT @makkurokuroino: 彼女「ねえ、私達ってそんな関係じゃなかったよね？私のこと、あんなに好きだって言ってたあなたはどこに行っちゃったの？もういないの？」
店員「そこになかったら無いですね」

#大事な会話に店員が混ざってくる"
27,male,@coco_millmi たぶん( ˘ω˘ )
27,male,@coco_millmi いやそれ写真やで
27,male,"RT @nbaji9: 彼「娘さんを僕にください！」
店員「ご一緒にポテトはいかがですか？」

 #大事な会話に店員が混ざってくる"
27,male,@homu_yuusyabu ああ！BOØWYですね
27,male,RT @mizuyuno_: 足 https://t.co/yB006yNDb2
27,male,RT @kosikudak_enjoy: 我が家のアイルー https://t.co/WUVay4NNCq
27,male,"@homu_yuusyabu まあお金使うのはよくわかりますwww
リア友とパチンコなんて最高じゃないですか！そういうのやりたいですね"
27,male,"@homu_yuusyabu 仕事の鬼ですね(●´ω`●)ひたすらにストイックで尊敬します
パチンコ友達だと思う時代僕にもありました"
27,male,"@homu_yuusyabu パチ率高いですねwwww面白いからわかりますよ
話が合う人と長く続く方がいいと思いますよ😉"
27,male,@___Caster___ まじか！！！プラマイゼロかな
27,male,RT @cot_not: 池の水面に張った氷の割れ目で光が分光して虹色に https://t.co/wyEgCjbPid
27,male,これは飲み屋の人が言ってた
27,male,RT @fukazume_taro: マツコや有吉の「毒」が心地よく感じられるのは、相手に対するリスペクトが感じられるからで、上っ面だけを真似をするとただただ性格の悪い人間にしか見えなくなるし、その辺で失敗してるのが坂上忍だと思う。
